model,sharpe,variance
./experiments/b592bfde/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/7a6f3622/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/34d49830/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/e65d4b9b/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/e65d4b9b/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/f8f69c30/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/3564adf1/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/3564adf1/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/0c7fef95/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/0c7fef95/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/7fed2e1a/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/7fed2e1a/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/a8fc5957/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/32c869f3/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/32c869f3/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/a8fc5957/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/91a738ef/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/91a738ef/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/3834680f/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/5e90c4e9/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/3834680f/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/03555507/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/3d368983/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/d7e4d8e8/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/5e90c4e9/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/7725ab7b/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/e7504727/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/254406d2/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/57f3e9d3/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/57f3e9d3/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/5699e47c/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/5699e47c/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/2ad8dd48/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/af3a2e3e/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/2ad8dd48/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/df7e6079/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/c253309c/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/af3a2e3e/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/c253309c/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/34d49830/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/df7e6079/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/e7504727/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/f8f69c30/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/7725ab7b/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/9d17e45d/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/9d17e45d/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/254406d2/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/ab704788/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/66e800d6/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/66e800d6/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/d7e4d8e8/model_last.pth,0.43335854645493316,0.0004527061339277541
./experiments/ab704788/model_best_sharpe.pth,0.43335854645493316,0.0004527061339277541
./experiments/b6afbd04/model_last.pth,0.4226845412037934,0.00018256897700370367
./experiments/37965a5f/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/f2152ba7/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/429da7a5/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/a357ae39/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/f2152ba7/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/bf737822/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/a357ae39/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/dbe79b34/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/429da7a5/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/dbe79b34/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/ee2dfd9c/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/ee2dfd9c/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/bf737822/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/37965a5f/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/fd69ce42/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/fd69ce42/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/a591f9c8/model_last.pth,0.39127942871627924,0.00016455531818017655
./experiments/a591f9c8/model_best_sharpe.pth,0.39127942871627924,0.00016455531818017655
./experiments/dcd3aeb7/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/b46c578a/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/dc288648/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/dc288648/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/65d35413/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/8414e444/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/8414e444/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/65d35413/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/c08587e9/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/b46c578a/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/7a914ffe/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/c08587e9/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/fa26a8aa/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/fa26a8aa/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/9988dd89/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/6c5add5b/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/6c5add5b/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/a0d7b5f0/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/6cece0fb/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/37087838/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/7a914ffe/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/6f4fac6f/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/ddb2d117/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/ddb2d117/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/399cbaf6/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/399cbaf6/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/f53a5051/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/f53a5051/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/19b135d6/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/6f4fac6f/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/6cece0fb/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/19b135d6/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/6f445a66/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/6f445a66/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/37087838/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/a4353a3e/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/a4353a3e/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/e7223d67/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/a0d7b5f0/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/e7223d67/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/dcd3aeb7/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/097d0575/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/8b56627e/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/8d0ea029/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/8d0ea029/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/bee2c474/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/bee2c474/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/a606cbb1/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/a606cbb1/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/097d0575/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/fcfdb76a/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/04bb75ff/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/fcfdb76a/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/0211377e/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/2ee7f2ea/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/0f3df0b3/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/0f3df0b3/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/72440097/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/72440097/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/2ee7f2ea/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/8b56627e/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/04bb75ff/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/e5f373c9/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/33d3bf8a/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/e5f373c9/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/b4ff8764/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/b4ff8764/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/f8668ba4/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/f8668ba4/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/27dcd9f5/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/27dcd9f5/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/33d3bf8a/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/f49ce786/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/7117e861/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/f49ce786/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/eb82b9f6/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/eb82b9f6/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/94f592cb/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/94f592cb/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/5eb6c790/model_last.pth,0.36166715193877247,0.0002886214033954093
./experiments/5eb6c790/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/7117e861/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/0211377e/model_best_sharpe.pth,0.36166715193877247,0.0002886214033954093
./experiments/03555507/model_best_sharpe.pth,0.3112432049187043,0.0002268695813936715
./experiments/938d532b/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/2547cf75/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/eccb48f8/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/5b51d291/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/5b51d291/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/f2c38302/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/f2c38302/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/e4cec215/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/e4cec215/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/2547cf75/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/938d532b/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/c1c6e08d/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/c1c6e08d/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/e9e8cfdd/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/e9e8cfdd/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/aa11149f/model_best_sharpe.pth,0.21500516813746068,0.0013058105825561204
./experiments/aa11149f/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/eccb48f8/model_last.pth,0.21500516813746068,0.0013058105825561204
./experiments/e5ddfb23/model_last.pth,0.12998603424265423,0.00032758290304953053
